created_at,entry_id,field1,field2,field3,field4,latitude,longitude,elevation,status
2020-08-15 15:18:00 WIB,411,32.40,66.10,189,,,,,
2020-08-15 15:18:16 WIB,412,32.40,65.90,178,,,,,
2020-08-15 15:18:31 WIB,413,32.40,65.90,141,,,,,
2020-08-15 15:18:47 WIB,414,32.40,66.10,177,,,,,
2020-08-15 15:19:02 WIB,415,32.40,66.30,173,,,,,
2020-08-15 15:19:18 WIB,416,32.40,66.70,170,,,,,
2020-08-15 15:19:33 WIB,417,32.50,66.80,173,,,,,
2020-08-15 15:19:49 WIB,418,32.50,66.50,168,,,,,
2020-08-15 15:20:05 WIB,419,32.60,66.40,139,,,,,
2020-08-15 15:20:21 WIB,420,32.60,66.60,182,,,,,
2020-08-15 15:20:36 WIB,421,32.60,66.30,190,,,,,
2020-08-15 15:20:51 WIB,422,32.70,65.50,149,,,,,
2020-08-15 15:21:07 WIB,423,32.70,65.10,159,,,,,
2020-08-15 15:21:22 WIB,424,32.70,65.00,174,,,,,
2020-08-15 15:21:38 WIB,425,32.70,65.70,146,,,,,
2020-08-15 15:21:53 WIB,426,32.70,64.80,149,,,,,
2020-08-15 15:22:08 WIB,427,32.70,64.80,181,,,,,
2020-08-15 15:22:24 WIB,428,32.70,65.50,165,,,,,
2020-08-15 15:22:41 WIB,429,32.80,64.80,162,,,,,
2020-08-15 15:22:57 WIB,430,32.80,64.20,167,,,,,
2020-08-15 15:23:13 WIB,431,32.80,64.70,192,,,,,
2020-08-15 15:23:29 WIB,432,32.70,64.00,116,,,,,
2020-08-15 15:23:45 WIB,433,32.70,64.20,176,,,,,
2020-08-15 15:24:00 WIB,434,32.70,64.20,150,,,,,
2020-08-15 15:24:18 WIB,435,32.70,64.30,186,,,,,
2020-08-15 15:24:33 WIB,436,32.80,64.90,191,,,,,
2020-08-15 15:24:50 WIB,437,32.80,64.60,173,,,,,
2020-08-15 15:25:07 WIB,438,32.90,64.50,120,,,,,
2020-08-15 15:25:22 WIB,439,33.00,64.50,152,,,,,
2020-08-15 15:25:37 WIB,440,33.00,64.20,149,,,,,
2020-08-15 15:25:53 WIB,441,33.00,64.60,167,,,,,
2020-08-15 15:26:08 WIB,442,33.10,64.50,155,,,,,
2020-08-15 15:26:24 WIB,443,33.20,64.60,139,,,,,
2020-08-15 15:26:40 WIB,444,33.20,64.70,149,,,,,
2020-08-15 15:26:56 WIB,445,33.10,63.60,163,,,,,
2020-08-15 15:27:12 WIB,446,33.10,64.00,160,,,,,
2020-08-15 15:27:27 WIB,447,33.20,64.10,147,,,,,
2020-08-15 15:27:43 WIB,448,33.20,64.30,153,,,,,
2020-08-15 15:27:59 WIB,449,33.20,64.80,181,,,,,
2020-08-15 15:28:15 WIB,450,33.20,64.70,156,,,,,
2020-08-15 15:28:33 WIB,451,33.30,64.70,153,,,,,
2020-08-15 15:28:50 WIB,452,33.30,64.60,162,,,,,
2020-08-15 15:29:06 WIB,453,33.30,64.60,132,,,,,
2020-08-15 15:29:21 WIB,454,33.40,64.60,159,,,,,
2020-08-15 15:29:37 WIB,455,33.40,64.50,152,,,,,
2020-08-15 15:29:52 WIB,456,33.30,63.40,158,,,,,
2020-08-15 15:30:08 WIB,457,33.20,63.90,154,,,,,
2020-08-15 15:30:24 WIB,458,33.20,64.50,168,,,,,
2020-08-15 15:30:41 WIB,459,33.20,64.70,176,,,,,
2020-08-15 15:30:56 WIB,460,33.20,64.50,165,,,,,
2020-08-15 15:31:12 WIB,461,33.20,64.40,149,,,,,
2020-08-15 15:31:27 WIB,462,33.30,64.70,185,,,,,
2020-08-15 15:31:42 WIB,463,33.30,64.60,171,,,,,
2020-08-15 15:31:58 WIB,464,33.30,64.70,133,,,,,
2020-08-15 15:32:13 WIB,465,33.30,64.70,171,,,,,
2020-08-15 15:32:29 WIB,466,33.30,64.00,134,,,,,
2020-08-15 15:32:46 WIB,467,33.20,63.30,178,,,,,
2020-08-16 10:22:38 WIB,468,34.70,61.50,167,,,,,
2020-08-16 10:22:54 WIB,469,34.80,62.00,149,,,,,
2020-08-16 10:23:11 WIB,470,34.80,59.10,190,,,,,
2020-08-16 10:23:27 WIB,471,34.80,59.00,152,,,,,
2020-08-16 10:23:43 WIB,472,34.90,59.10,139,,,,,
2020-08-16 10:23:59 WIB,473,35.00,59.40,183,,,,,
2020-08-16 10:24:16 WIB,474,35.20,59.00,142,,,,,
2020-08-16 10:24:32 WIB,475,35.20,58.30,181,,,,,
2020-08-16 10:24:48 WIB,476,35.20,58.10,143,,,,,
2020-08-16 10:25:05 WIB,477,35.30,58.20,173,,,,,
2020-08-16 10:25:20 WIB,478,35.10,58.50,152,,,,,
2020-08-16 10:25:37 WIB,479,35.30,58.50,152,,,,,
2020-08-16 10:25:53 WIB,480,35.30,58.20,150,,,,,
2020-08-16 10:26:09 WIB,481,35.40,58.30,154,,,,,
2020-08-16 10:26:25 WIB,482,35.50,58.30,148,,,,,
2020-08-16 10:26:42 WIB,483,35.50,58.00,157,,,,,
2020-08-16 10:26:58 WIB,484,35.60,57.70,146,,,,,
2020-08-16 10:27:13 WIB,485,35.60,57.00,144,,,,,
2020-08-16 10:27:30 WIB,486,35.80,57.30,143,,,,,
2020-08-16 10:27:47 WIB,487,35.90,57.10,156,,,,,
2020-08-16 10:28:03 WIB,488,36.00,56.50,141,,,,,
2020-08-16 10:28:19 WIB,489,36.10,57.40,124,,,,,
2020-08-16 10:28:35 WIB,490,36.10,57.10,112,,,,,
2020-08-16 10:28:52 WIB,491,36.10,57.60,123,,,,,
2020-08-16 10:29:08 WIB,492,36.10,57.10,112,,,,,
2020-08-16 10:29:24 WIB,493,35.70,56.00,163,,,,,
2020-08-16 10:29:40 WIB,494,35.60,56.40,149,,,,,
2020-08-16 10:29:55 WIB,495,35.60,57.20,133,,,,,
2020-08-16 10:30:11 WIB,496,35.50,55.60,171,,,,,
2020-08-16 10:30:27 WIB,497,35.20,56.00,169,,,,,
2020-08-16 10:30:42 WIB,498,35.00,56.40,173,,,,,
2020-08-16 10:30:58 WIB,499,35.00,56.30,114,,,,,
2020-08-16 10:31:14 WIB,500,34.90,56.50,162,,,,,
2020-08-16 10:31:31 WIB,501,34.90,56.50,147,,,,,
2020-08-16 10:31:47 WIB,502,34.70,56.40,116,,,,,
2020-08-16 10:32:04 WIB,503,34.60,56.70,115,,,,,
2020-08-16 10:32:20 WIB,504,34.70,57.20,167,,,,,
2020-08-16 10:32:36 WIB,505,34.70,56.60,146,,,,,
2020-08-16 10:32:51 WIB,506,34.60,57.20,169,,,,,
2020-08-16 10:33:09 WIB,507,34.40,56.60,171,,,,,
2020-08-16 10:33:25 WIB,508,34.40,57.10,138,,,,,
2020-08-16 10:33:42 WIB,509,34.40,57.10,163,,,,,
2020-08-16 10:34:00 WIB,510,34.30,57.30,165,,,,,
2020-08-16 10:34:16 WIB,511,34.20,57.60,101,,,,,
2020-08-16 10:34:33 WIB,512,34.10,58.00,110,,,,,
2020-08-16 10:34:50 WIB,513,34.00,58.10,167,,,,,
2020-08-16 10:35:07 WIB,514,34.00,59.20,143,,,,,
2020-08-16 10:35:25 WIB,515,34.00,59.50,166,,,,,
2020-08-16 10:35:41 WIB,516,33.90,59.70,123,,,,,
2020-08-16 10:35:56 WIB,517,33.90,60.50,164,,,,,
2020-08-16 10:36:12 WIB,518,33.90,61.40,142,,,,,
2020-08-16 10:36:27 WIB,519,33.80,58.40,162,,,,,
2020-08-16 10:36:43 WIB,520,33.70,59.40,167,,,,,
2020-08-16 10:36:58 WIB,521,33.60,60.60,167,,,,,
2020-08-16 10:37:13 WIB,522,33.60,59.30,122,,,,,
2020-08-16 10:37:30 WIB,523,33.70,59.00,163,,,,,
2020-08-16 10:37:45 WIB,524,33.70,60.10,164,,,,,
2020-08-16 10:38:01 WIB,525,33.70,60.50,149,,,,,
2020-08-16 10:38:16 WIB,526,33.70,60.50,146,,,,,
2020-08-16 10:38:32 WIB,527,33.90,60.90,160,,,,,
2020-08-16 10:38:49 WIB,528,33.80,61.00,105,,,,,
2020-08-16 10:39:04 WIB,529,33.80,61.50,153,,,,,
2020-08-16 10:39:20 WIB,530,33.80,61.40,97,,,,,
2020-08-16 10:39:37 WIB,531,33.80,61.60,134,,,,,
2020-08-16 10:39:53 WIB,532,33.70,61.60,157,,,,,
2020-08-16 10:40:11 WIB,533,33.60,60.80,91,,,,,
2020-08-16 10:40:26 WIB,534,33.60,60.60,159,,,,,
2020-08-16 10:40:42 WIB,535,33.50,60.20,113,,,,,
2020-08-16 10:40:58 WIB,536,33.60,60.30,126,,,,,
2020-08-16 10:41:15 WIB,537,33.60,60.10,158,,,,,
2020-08-16 10:41:31 WIB,538,33.70,58.60,119,,,,,
2020-08-16 10:41:47 WIB,539,33.60,57.80,88,,,,,
2020-08-16 10:42:04 WIB,540,33.50,58.50,151,,,,,
2020-08-16 10:42:21 WIB,541,33.40,58.60,120,,,,,
2020-08-16 10:42:36 WIB,542,33.20,58.00,155,,,,,
2020-08-16 10:42:52 WIB,543,33.20,58.50,162,,,,,
2020-08-16 10:43:08 WIB,544,33.10,58.90,102,,,,,
2020-08-16 10:43:24 WIB,545,33.10,59.20,148,,,,,
2020-08-16 10:43:39 WIB,546,33.10,59.40,138,,,,,
2020-08-16 10:43:54 WIB,547,33.10,59.40,160,,,,,
2020-08-16 10:44:10 WIB,548,33.20,59.60,104,,,,,
2020-08-16 10:44:26 WIB,549,33.20,59.70,159,,,,,
2020-08-16 10:44:41 WIB,550,33.20,60.80,115,,,,,
2020-08-16 10:44:57 WIB,551,33.20,61.60,133,,,,,
2020-08-16 10:45:14 WIB,552,33.20,61.70,142,,,,,
2020-08-16 10:45:31 WIB,553,33.20,62.10,146,,,,,
2020-08-16 10:45:47 WIB,554,33.20,62.10,162,,,,,
2020-08-16 10:46:03 WIB,555,33.30,62.00,160,,,,,
2020-08-16 10:46:18 WIB,556,33.30,62.20,152,,,,,
2020-08-16 10:46:34 WIB,557,33.30,62.10,86,,,,,
2020-08-16 10:46:49 WIB,558,33.40,62.00,152,,,,,
2020-08-16 10:47:05 WIB,559,33.50,61.70,156,,,,,
2020-08-16 10:47:21 WIB,560,33.60,60.60,162,,,,,
2020-08-16 10:47:38 WIB,561,33.60,60.10,142,,,,,
2020-08-16 10:47:53 WIB,562,33.60,59.70,113,,,,,
2020-08-16 10:48:10 WIB,563,33.60,59.70,109,,,,,
2020-08-16 10:48:25 WIB,564,33.60,59.00,100,,,,,
2020-08-16 10:48:41 WIB,565,33.50,59.20,141,,,,,
2020-08-16 10:48:58 WIB,566,33.40,59.00,149,,,,,
2020-08-16 10:49:13 WIB,567,33.40,59.80,148,,,,,
2020-08-16 10:49:30 WIB,568,33.40,60.90,121,,,,,
2020-08-16 10:49:46 WIB,569,33.30,60.60,158,,,,,
2020-08-16 10:50:02 WIB,570,33.30,61.00,147,,,,,
2020-08-16 10:50:18 WIB,571,33.20,61.30,127,,,,,
2020-08-16 10:50:33 WIB,572,33.20,61.20,118,,,,,
2020-08-16 10:50:50 WIB,573,33.20,61.20,143,,,,,
2020-08-16 10:51:06 WIB,574,33.30,61.60,145,,,,,
2020-08-16 10:51:22 WIB,575,33.40,61.20,131,,,,,
2020-08-16 10:51:37 WIB,576,33.40,61.00,148,,,,,
2020-08-16 10:51:54 WIB,577,33.50,61.40,157,,,,,
2020-08-16 10:52:10 WIB,578,33.70,61.50,147,,,,,
2020-08-16 10:52:27 WIB,579,33.80,61.20,130,,,,,
2020-08-16 10:52:42 WIB,580,33.80,61.20,157,,,,,
2020-08-16 10:52:58 WIB,581,33.90,60.60,135,,,,,
2020-08-16 10:53:14 WIB,582,33.90,60.10,155,,,,,
2020-08-16 10:53:29 WIB,583,33.90,59.80,144,,,,,
2020-08-16 10:53:45 WIB,584,33.80,58.40,145,,,,,
2020-08-16 10:54:01 WIB,585,33.70,58.50,133,,,,,
2020-08-16 10:54:17 WIB,586,33.60,59.20,124,,,,,
2020-08-16 10:54:32 WIB,587,33.40,60.10,150,,,,,
2020-08-16 10:54:49 WIB,588,33.10,59.20,127,,,,,
2020-08-16 10:55:04 WIB,589,32.90,59.30,116,,,,,
2020-08-16 10:55:20 WIB,590,32.70,59.40,159,,,,,
2020-08-16 10:55:37 WIB,591,32.90,59.70,142,,,,,
2020-08-16 10:55:53 WIB,592,32.80,59.70,151,,,,,
2020-08-16 10:56:09 WIB,593,32.90,59.40,137,,,,,
2020-08-16 10:56:24 WIB,594,33.00,59.80,138,,,,,
2020-08-16 10:56:40 WIB,595,33.10,59.10,131,,,,,
2020-08-16 10:56:55 WIB,596,33.00,58.20,102,,,,,
2020-08-16 10:57:10 WIB,597,32.90,58.80,147,,,,,
2020-08-16 10:57:26 WIB,598,32.90,59.30,118,,,,,
2020-08-16 10:57:41 WIB,599,32.90,59.30,104,,,,,
2020-08-16 10:57:58 WIB,600,32.80,59.70,146,,,,,
2020-08-16 10:58:13 WIB,601,32.80,59.70,146,,,,,
2020-08-16 10:58:29 WIB,602,32.80,58.90,144,,,,,
2020-08-16 10:58:46 WIB,603,32.80,59.00,122,,,,,
2020-08-16 10:59:02 WIB,604,32.80,59.70,136,,,,,
2020-08-16 10:59:18 WIB,605,32.80,59.80,148,,,,,
2020-08-16 10:59:33 WIB,606,32.80,59.50,100,,,,,
2020-08-16 10:59:49 WIB,607,32.80,60.70,114,,,,,
2020-08-16 11:00:05 WIB,608,32.80,60.60,91,,,,,
2020-08-16 11:00:22 WIB,609,32.80,60.70,142,,,,,
2020-08-16 11:00:38 WIB,610,32.80,60.60,101,,,,,
2020-08-16 11:00:54 WIB,611,32.90,60.40,130,,,,,
2020-08-16 11:01:10 WIB,612,32.80,60.70,116,,,,,
2020-08-16 11:01:27 WIB,613,32.60,61.40,124,,,,,
2020-08-16 11:01:44 WIB,614,32.50,61.40,147,,,,,
2020-08-16 11:01:59 WIB,615,32.60,62.00,118,,,,,
2020-08-16 11:02:14 WIB,616,32.80,62.80,119,,,,,
2020-08-16 11:02:30 WIB,617,32.80,61.10,141,,,,,
2020-08-16 11:02:45 WIB,618,32.80,60.10,152,,,,,
2020-08-16 11:03:02 WIB,619,32.70,60.70,147,,,,,
2020-08-16 11:03:18 WIB,620,32.70,61.30,100,,,,,
2020-08-16 11:03:34 WIB,621,32.60,60.20,106,,,,,
2020-08-16 11:03:50 WIB,622,32.60,59.90,125,,,,,
2020-08-16 11:04:06 WIB,623,32.60,60.20,136,,,,,
2020-08-16 11:04:23 WIB,624,32.60,60.50,120,,,,,
2020-08-16 11:04:40 WIB,625,32.50,60.50,124,,,,,
2020-08-16 11:04:55 WIB,626,32.60,60.70,141,,,,,
2020-08-16 11:05:12 WIB,627,32.60,60.60,108,,,,,
2020-08-16 11:05:27 WIB,628,32.50,60.80,138,,,,,
2020-08-16 11:05:43 WIB,629,32.50,61.20,148,,,,,
2020-08-16 11:05:58 WIB,630,32.60,61.70,143,,,,,
2020-08-16 11:06:15 WIB,631,32.60,60.50,147,,,,,
2020-08-16 11:06:30 WIB,632,32.60,62.00,139,,,,,
2020-08-16 11:06:46 WIB,633,32.70,61.20,136,,,,,
2020-08-16 11:07:03 WIB,634,32.70,61.00,130,,,,,
2020-08-16 11:07:19 WIB,635,32.80,61.40,139,,,,,
2020-08-16 11:07:36 WIB,636,32.90,61.10,121,,,,,
2020-08-16 11:07:52 WIB,637,32.90,61.10,123,,,,,
2020-08-16 11:08:08 WIB,638,33.00,61.40,124,,,,,
2020-08-16 11:08:23 WIB,639,33.10,61.60,102,,,,,
2020-08-16 11:08:39 WIB,640,33.20,61.40,134,,,,,
2020-08-16 11:08:55 WIB,641,33.30,61.00,144,,,,,
2020-08-16 11:09:11 WIB,642,33.30,61.20,144,,,,,
2020-08-16 11:09:28 WIB,643,33.50,61.40,153,,,,,
2020-08-16 11:09:44 WIB,644,33.60,61.30,127,,,,,
2020-08-16 11:10:00 WIB,645,33.70,61.00,93,,,,,
2020-08-16 11:10:16 WIB,646,33.70,60.20,132,,,,,
2020-08-16 11:10:32 WIB,647,33.70,59.30,121,,,,,
2020-08-16 11:10:48 WIB,648,34.00,59.50,141,,,,,
2020-08-16 11:11:04 WIB,649,33.90,58.90,117,,,,,
2020-08-16 11:11:21 WIB,650,34.10,58.50,151,,,,,
2020-08-16 11:11:37 WIB,651,34.20,58.60,156,,,,,
2020-08-16 11:11:54 WIB,652,34.00,57.10,156,,,,,
2020-08-16 11:12:11 WIB,653,33.80,56.30,130,,,,,
2020-08-16 11:12:27 WIB,654,33.80,56.60,110,,,,,
2020-08-16 11:12:43 WIB,655,33.90,57.20,134,,,,,
2020-08-16 11:12:59 WIB,656,33.80,58.00,146,,,,,
2020-08-16 11:13:14 WIB,657,33.80,58.30,102,,,,,
2020-08-16 11:13:30 WIB,658,33.60,59.10,83,,,,,
2020-08-16 11:13:46 WIB,659,33.30,59.60,117,,,,,
2020-08-16 11:14:01 WIB,660,33.30,59.80,106,,,,,
2020-08-16 11:14:17 WIB,661,33.50,59.20,118,,,,,
2020-08-16 11:14:33 WIB,662,33.50,58.30,126,,,,,
2020-08-16 11:14:49 WIB,663,33.40,58.90,140,,,,,
2020-08-16 11:15:04 WIB,664,33.30,58.90,103,,,,,
2020-08-16 11:15:21 WIB,665,33.20,59.10,110,,,,,
2020-08-16 11:15:37 WIB,666,32.70,58.50,143,,,,,
2020-08-16 11:15:53 WIB,667,32.60,59.10,120,,,,,
2020-08-16 11:16:09 WIB,668,32.50,59.80,140,,,,,
2020-08-16 11:16:24 WIB,669,32.50,60.20,142,,,,,
2020-08-16 11:16:39 WIB,670,32.50,59.80,146,,,,,
2020-08-16 11:16:55 WIB,671,32.50,59.00,112,,,,,
2020-08-16 11:17:11 WIB,672,32.50,59.30,105,,,,,
2020-08-16 11:17:26 WIB,673,32.50,59.50,108,,,,,
2020-08-16 11:17:42 WIB,674,32.50,60.00,133,,,,,
2020-08-16 11:17:57 WIB,675,32.60,60.40,135,,,,,
2020-08-16 11:18:13 WIB,676,32.60,60.60,104,,,,,
2020-08-16 11:18:29 WIB,677,32.60,60.70,143,,,,,
2020-08-16 11:18:44 WIB,678,32.70,61.00,78,,,,,
2020-08-16 11:19:00 WIB,679,32.70,61.10,96,,,,,
2020-08-16 11:19:15 WIB,680,32.80,61.10,85,,,,,
2020-08-16 11:19:30 WIB,681,32.90,60.80,105,,,,,
2020-08-16 11:19:47 WIB,682,32.90,60.60,85,,,,,
2020-08-16 11:20:03 WIB,683,33.00,60.40,112,,,,,
2020-08-16 11:20:18 WIB,684,33.00,60.50,82,,,,,
2020-08-16 11:20:34 WIB,685,33.10,60.40,107,,,,,
2020-08-16 11:20:50 WIB,686,33.20,59.50,75,,,,,
2020-08-16 11:21:06 WIB,687,33.20,60.40,96,,,,,
2020-08-16 11:21:22 WIB,688,33.30,60.00,86,,,,,
2020-08-16 11:21:38 WIB,689,33.30,60.10,99,,,,,
2020-08-16 11:21:53 WIB,690,33.40,60.30,79,,,,,
2020-08-16 11:22:09 WIB,691,33.50,59.90,79,,,,,
2020-08-16 11:22:25 WIB,692,33.50,59.10,145,,,,,
2020-08-16 11:22:41 WIB,693,33.60,58.40,116,,,,,
2020-08-16 11:22:57 WIB,694,33.70,59.30,139,,,,,
2020-08-16 11:23:12 WIB,695,33.70,59.20,124,,,,,
2020-08-16 11:23:28 WIB,696,33.80,59.10,148,,,,,
2020-08-16 11:23:43 WIB,697,33.90,58.90,86,,,,,
2020-08-16 11:24:01 WIB,698,34.00,58.60,86,,,,,
2020-08-16 11:24:16 WIB,699,34.20,58.30,137,,,,,
2020-08-16 11:24:33 WIB,700,34.30,55.60,146,,,,,
2020-08-16 11:24:49 WIB,701,34.30,55.80,116,,,,,
2020-08-16 11:25:05 WIB,702,34.30,56.50,144,,,,,
2020-08-16 11:25:20 WIB,703,34.30,56.20,75,,,,,
2020-08-16 11:25:36 WIB,704,34.30,56.70,136,,,,,
2020-08-16 11:25:51 WIB,705,34.30,56.20,103,,,,,
2020-08-16 11:26:07 WIB,706,34.30,55.90,83,,,,,
2020-08-16 11:26:22 WIB,707,34.30,56.30,140,,,,,
2020-08-16 11:26:38 WIB,708,34.40,56.30,123,,,,,
2020-08-16 11:26:53 WIB,709,34.50,56.10,138,,,,,
2020-08-16 11:27:10 WIB,710,34.50,55.90,124,,,,,
2020-08-16 11:27:25 WIB,711,34.50,55.70,89,,,,,
2020-08-16 11:27:41 WIB,712, NAN, NAN,129,,,,,
2020-08-16 11:27:57 WIB,713,34.70,55.60,112,,,,,
2020-08-16 11:28:13 WIB,714,34.70,55.40,147,,,,,
2020-08-16 11:28:29 WIB,715,34.70,55.40,148,,,,,
2020-08-16 11:28:44 WIB,716,34.80,55.30,115,,,,,
2020-08-16 11:29:00 WIB,717,34.80,55.60,113,,,,,
2020-08-16 11:29:17 WIB,718,34.80,55.90,88,,,,,
2020-08-16 11:29:32 WIB,719,34.80,55.70,132,,,,,
2020-08-16 11:29:48 WIB,720,34.90,56.00,91,,,,,
2020-08-16 11:30:04 WIB,721,34.90,56.20,114,,,,,
2020-08-16 11:30:20 WIB,722,34.90,56.30,129,,,,,
2020-08-16 11:30:35 WIB,723,35.00,56.30,115,,,,,
2020-08-16 11:30:51 WIB,724,35.10,56.00,121,,,,,
2020-08-16 11:31:07 WIB,725,35.10,55.60,75,,,,,
2020-08-16 11:31:22 WIB,726,35.20,55.70,122,,,,,
2020-08-16 11:31:38 WIB,727,35.20,55.50,142,,,,,
2020-08-16 11:31:54 WIB,728,35.20,55.70,103,,,,,
2020-08-16 11:32:10 WIB,729,35.20,55.40,127,,,,,
2020-08-16 11:32:25 WIB,730,35.20,54.70,97,,,,,
2020-08-16 11:32:41 WIB,731,35.20,54.80,143,,,,,
2020-08-16 11:32:57 WIB,732,35.10,55.20,127,,,,,
2020-08-16 11:33:13 WIB,733,35.10,55.40,73,,,,,
2020-08-16 11:33:28 WIB,734,35.00,55.30,139,,,,,
2020-08-16 11:33:44 WIB,735,35.00,55.40,140,,,,,
2020-08-16 11:33:59 WIB,736,34.90,54.60,133,,,,,
2020-08-16 11:34:15 WIB,737,34.80,54.50,95,,,,,
2020-08-16 11:34:31 WIB,738,34.80,54.70,128,,,,,
2020-08-16 11:34:47 WIB,739,34.70,55.50,132,,,,,
2020-08-16 11:35:02 WIB,740,34.70,55.70,96,,,,,
2020-08-16 11:35:19 WIB,741,34.70,55.90,104,,,,,
2020-08-16 11:35:35 WIB,742,34.70,55.70,141,,,,,
2020-08-16 11:35:51 WIB,743,34.70,55.90,81,,,,,
2020-08-16 11:36:07 WIB,744,34.70,56.20,130,,,,,
2020-08-16 11:36:22 WIB,745,34.60,56.10,83,,,,,
2020-08-16 11:36:38 WIB,746,34.60,56.40,102,,,,,
2020-08-16 11:36:53 WIB,747,34.50,56.90,70,,,,,
2020-08-16 11:37:10 WIB,748,34.50,57.20,126,,,,,
2020-08-16 11:37:25 WIB,749,34.40,57.30,133,,,,,
2020-08-16 11:37:40 WIB,750,34.30,57.30,95,,,,,
2020-08-16 11:37:56 WIB,751,34.30,57.30,141,,,,,
2020-08-16 11:38:12 WIB,752,34.30,57.30,138,,,,,
2020-08-16 11:38:27 WIB,753,34.30,56.80,77,,,,,
2020-08-16 11:38:42 WIB,754,34.30,57.40,115,,,,,
2020-08-16 11:38:58 WIB,755,34.20,57.30,117,,,,,
2020-08-16 11:39:14 WIB,756,34.20,57.40,67,,,,,
2020-08-16 11:39:31 WIB,757,34.20,57.10,127,,,,,
2020-08-16 11:39:48 WIB,758,34.10,55.10,66,,,,,
2020-08-16 11:40:05 WIB,759,34.10,55.50,115,,,,,
2020-08-16 11:40:21 WIB,760,34.00,55.60,139,,,,,
2020-08-16 11:40:37 WIB,761,34.00,56.10,97,,,,,
2020-08-16 11:40:53 WIB,762,34.00,56.20,131,,,,,
2020-08-16 11:41:08 WIB,763,34.00,54.80,138,,,,,
2020-08-16 11:41:25 WIB,764,33.90,54.70,65,,,,,
2020-08-16 11:41:40 WIB,765,33.80,54.00,122,,,,,
2020-08-16 11:41:57 WIB,766,33.80,54.40,134,,,,,
2020-08-16 11:42:13 WIB,767,33.70,55.00,137,,,,,
2020-08-16 11:42:31 WIB,768,33.70,54.70,123,,,,,
2020-08-16 11:42:47 WIB,769,33.60,54.90,76,,,,,
2020-08-16 11:43:04 WIB,770,33.60,54.70,93,,,,,
2020-08-16 11:43:21 WIB,771,33.50,54.70,78,,,,,
2020-08-16 11:43:36 WIB,772,33.50,54.50,76,,,,,
2020-08-16 11:43:51 WIB,773,33.50,55.20,133,,,,,
2020-08-16 11:44:07 WIB,774,33.50,55.20,85,,,,,
2020-08-16 11:44:23 WIB,775,33.50,57.90,83,,,,,
2020-08-16 11:44:38 WIB,776,33.50,57.70,126,,,,,
2020-08-16 11:44:54 WIB,777,33.50,57.50,104,,,,,
2020-08-16 11:45:11 WIB,778,33.50,57.50,132,,,,,
2020-08-16 11:45:26 WIB,779,33.50,57.30,70,,,,,
2020-08-16 11:45:43 WIB,780,33.50,57.30,135,,,,,
2020-08-16 11:45:58 WIB,781,33.60,55.70,126,,,,,
2020-08-16 11:46:13 WIB,782,33.60,56.00,75,,,,,
2020-08-16 11:46:30 WIB,783,33.60,55.80,131,,,,,
2020-08-16 11:46:47 WIB,784,33.50,55.20,102,,,,,
2020-08-16 11:47:03 WIB,785,33.50,55.20,120,,,,,
2020-08-16 11:47:19 WIB,786,33.60,55.90,66,,,,,
2020-08-16 11:47:35 WIB,787,33.60,55.90,115,,,,,
2020-08-16 11:47:51 WIB,788,33.70,56.00,87,,,,,
2020-08-16 11:48:10 WIB,789,33.80,56.20,100,,,,,
2020-08-16 11:48:27 WIB,790,33.80,56.40,106,,,,,
2020-08-16 11:48:43 WIB,791,33.90,56.50,75,,,,,
2020-08-16 11:48:58 WIB,792,34.00,55.70,77,,,,,
2020-08-16 11:49:15 WIB,793,34.00,55.50,87,,,,,
2020-08-16 11:49:30 WIB,794,34.10,55.90,113,,,,,
2020-08-16 11:49:46 WIB,795,34.10,55.90,130,,,,,
2020-08-16 11:50:02 WIB,796,34.20,55.60,75,,,,,
2020-08-16 11:50:18 WIB,797,34.20,56.20,134,,,,,
2020-08-16 11:50:36 WIB,798,34.30,56.30,67,,,,,
2020-08-16 11:50:51 WIB,799,34.30,56.10,89,,,,,
2020-08-16 11:51:06 WIB,800,34.40,56.10,85,,,,,
2020-08-16 11:51:21 WIB,801,34.40,54.90,102,,,,,
2020-08-16 11:51:38 WIB,802,34.40,55.00,133,,,,,
2020-08-16 11:51:56 WIB,803,34.40,55.10,80,,,,,
2020-08-16 11:52:11 WIB,804,34.50,55.50,134,,,,,
2020-08-16 11:52:28 WIB,805,34.50,55.70,71,,,,,
2020-08-16 11:52:44 WIB,806,34.50,56.00,100,,,,,
2020-08-16 11:52:59 WIB,807,34.50,55.90,133,,,,,
2020-08-16 11:53:16 WIB,808,34.50,55.70,122,,,,,
2020-08-16 11:53:31 WIB,809,34.30,56.10,90,,,,,
2020-08-16 11:53:46 WIB,810,34.20,56.30,118,,,,,
2020-08-16 11:54:02 WIB,811,34.10,56.10,129,,,,,
2020-08-16 11:54:18 WIB,812,34.00,56.40,78,,,,,
2020-08-16 11:54:34 WIB,813,33.80,56.90,116,,,,,
2020-08-16 11:54:51 WIB,814,33.80,56.80,93,,,,,
2020-08-16 11:55:07 WIB,815,33.70,57.40,133,,,,,
2020-08-16 11:55:24 WIB,816,33.70,57.40,59,,,,,
2020-08-16 11:55:41 WIB,817,33.60,57.90,126,,,,,
2020-08-16 11:55:57 WIB,818,33.50,56.90,133,,,,,
2020-08-16 11:56:12 WIB,819,33.30,56.50,79,,,,,
2020-08-16 11:56:27 WIB,820,33.20,58.00,132,,,,,
