created_at,entry_id,temperature,humidity,moisture,field4
2020-09-11 07:27:08 WIB,5517,29.9,76.5,163,2090.95
2020-09-11 07:27:24 WIB,5518,29.9,76.6,122,2090.42
2020-09-11 07:27:41 WIB,5519,29.8,77.1,122,2087.58
2020-09-11 07:27:57 WIB,5520,29.8,76.9,142,2083.95
2020-09-11 07:28:12 WIB,5521,29.8,76.6,130,2079.89
2020-09-11 07:28:28 WIB,5522,29.8,76.7,131,2079.32
2020-09-11 07:28:44 WIB,5523,29.8,77.4,134,2080.53
2020-09-11 07:29:00 WIB,5524,29.8,77.2,103,2085.05
2020-09-11 07:29:17 WIB,5525, NAN, NAN,147,2085.26
2020-09-11 07:29:33 WIB,5526,29.8,77.1,145,2086.95
2020-09-11 07:29:49 WIB,5527,29.8,77.2,133,2083.79
2020-09-11 07:30:05 WIB,5528,29.8,77.6,127,2083
2020-09-11 07:30:21 WIB,5529,29.8,77.4,154,2081.32
2020-09-11 07:30:37 WIB,5530, NAN, NAN,155,2080.05
2020-09-11 07:30:53 WIB,5531,29.8,77,151,2080
2020-09-11 07:31:09 WIB,5532,29.8,77.7,132,2085.05
2020-09-11 07:31:25 WIB,5533,29.8,77.3,138,2083.68
2020-09-11 07:31:41 WIB,5534,29.8,77,154,2083.95
2020-09-11 07:31:57 WIB,5535,29.8,76.9,104,2087.95
2020-09-11 07:32:13 WIB,5536,29.8,78,136,2091.11
2020-09-11 07:32:29 WIB,5537,29.8,77.1,121,2099.53
2020-09-11 07:32:45 WIB,5538,29.8,77.9,130,2098.05
2020-09-11 07:33:01 WIB,5539,29.8,76.8,137,2097.37
2020-09-11 07:33:17 WIB,5540,29.9,76.9,158,2098.79
2020-09-11 07:33:33 WIB,5541,29.9,77.9,134,2098.32
2020-09-11 07:33:49 WIB,5542,30,78.5,124,2104.16
2020-09-11 07:34:04 WIB,5543,30,78.7,132,2101.42
2020-09-11 07:34:21 WIB,5544,30,76.7,142,2097.16
2020-09-11 07:34:37 WIB,5545,30,76.8,127,2092.26
2020-09-11 07:34:53 WIB,5546,30,77.5,143,2090.58
2020-09-11 07:35:09 WIB,5547,30.1,76.8,151,2095.95
2020-09-11 07:35:25 WIB,5548,30.1,78,147,2097.21
2020-09-11 07:35:41 WIB,5549,30.1,78.4,145,2099.42
2020-09-11 07:35:57 WIB,5550,30.1,76.4,139,2096.68
2020-09-11 07:36:13 WIB,5551,30.2,76.2,147,2093.53
2020-09-11 07:36:29 WIB,5552,30.2,76,139,2090.79
2020-09-11 07:36:45 WIB,5553,30.3,76.2,147,2087.37
2020-09-11 07:37:01 WIB,5554,30.3,75.5,140,2080.42
2020-09-11 07:37:17 WIB,5555,30.4,76.3,133,2073.53
2020-09-11 07:37:34 WIB,5556,30.2,75.6,148,2070.11
2020-09-11 07:37:50 WIB,5557,30.6,76,150,2075
2020-09-11 07:38:06 WIB,5558,30.8,75.5,140,2077.37
2020-09-11 07:38:22 WIB,5559,30.8,74.6,122,2078.05
2020-09-11 07:38:39 WIB,5560,31,75.1,138,2079.79
2020-09-11 07:38:55 WIB,5561,31.1,78.1,145,2096.79
2020-09-11 07:39:11 WIB,5562,31.2,74.9,145,2097.53
2020-09-11 07:39:27 WIB,5563, NAN, NAN,145,2094.11
2020-09-11 07:39:44 WIB,5564,31.5,72.4,142,2098.47
2020-09-11 07:40:00 WIB,5565,31.6,73.2,134,2109.47
2020-09-11 07:40:16 WIB,5566,31.7,71.7,140,2108.16
2020-09-11 07:40:32 WIB,5567, NAN, NAN,120,2104.37
2020-09-11 07:40:48 WIB,5568,32,70.3,137,2105.11
2020-09-11 07:41:04 WIB,5569,32.1,69.7,136,2106.63
2020-09-11 07:41:20 WIB,5570,32.2,69.2,125,2113.84
2020-09-11 07:41:36 WIB,5571,32.3,69.4,127,2115.74
2020-09-11 07:41:52 WIB,5572, NAN, NAN,129,2113.11
2020-09-11 07:42:09 WIB,5573,32.6,68.5,129,2108.63
2020-09-11 07:42:25 WIB,5574,32.6,69.2,132,2111
2020-09-11 07:42:41 WIB,5575,32.7,68.8,133,2116.37
2020-09-11 07:42:57 WIB,5576,32.9,67.7,140,2116.32
2020-09-11 07:43:13 WIB,5577,32.9,66.9,139,2112.47
2020-09-11 07:43:29 WIB,5578,33,66.8,142,2109.68
2020-09-11 07:43:45 WIB,5579,33.1,67.4,152,2111.21
2020-09-11 07:44:01 WIB,5580,33.2,67.1,125,2115
2020-09-11 07:44:18 WIB,5581, NAN, NAN,136,2115.84
2020-09-11 07:44:34 WIB,5582, NAN, NAN,126,2115.21
2020-09-11 07:44:50 WIB,5583,33.3,67.1,124,2117.32
2020-09-11 07:45:06 WIB,5584,33.4,65.5,132,2118.37
2020-09-11 07:45:22 WIB,5585,33.5,65.5,152,2116.53
2020-09-11 07:45:38 WIB,5586,33.5,66.1,141,2118.11
2020-09-11 07:45:54 WIB,5587,33.5,65.9,141,2118.42
2020-09-11 07:46:11 WIB,5588,33.7,64.8,128,2115.89
2020-09-11 07:46:27 WIB,5589,33.7,64.8,140,2113.68
2020-09-11 07:46:43 WIB,5590,33.8,65.8,147,2116.63
2020-09-11 07:46:59 WIB,5591,33.9,67,138,2120.84
2020-09-11 07:47:16 WIB,5592, NAN, NAN,158,2125.79
2020-09-11 07:47:32 WIB,5593,34,66.5,151,2129.42
2020-09-11 07:47:48 WIB,5594, NAN, NAN,127,2128.05
2020-09-11 07:48:04 WIB,5595,34.3,66,153,2128.95
2020-09-11 07:48:21 WIB,5596,34.4,65.5,145,2127.63
2020-09-11 07:48:37 WIB,5597,34.4,66.1,132,2129.84
2020-09-11 07:48:53 WIB,5598,34.5,66.6,135,2131.16
2020-09-11 07:49:09 WIB,5599,34.6,65.1,123,2134.95
2020-09-11 07:49:25 WIB,5600,34.7,64.5,132,2137.58
2020-09-11 07:49:41 WIB,5601,34.8,64.6,134,2148.42
2020-09-11 07:49:57 WIB,5602,34.9,63.1,136,2158.79
2020-09-11 07:50:13 WIB,5603,35,61.4,118,2159.47
2020-09-11 07:50:29 WIB,5604,35,60.7,153,2159.16
2020-09-11 07:50:45 WIB,5605,35,60.3,142,2157.63
2020-09-11 07:51:01 WIB,5606,35.1,61.2,130,2155.32
2020-09-11 07:51:18 WIB,5607,35.1,59.8,134,2154.53
2020-09-11 07:51:34 WIB,5608,35.1,59.8,137,2153.58
2020-09-11 07:51:50 WIB,5609,35.1,60.4,128,2152.05
2020-09-11 07:52:06 WIB,5610,35.2,60.5,133,2160.05
2020-09-11 07:52:22 WIB,5611,35.2,61.5,137,2179.95
2020-09-11 07:52:38 WIB,5612,35.3,60.2,120,2193.05
2020-09-11 07:52:54 WIB,5613,35.3,59.6,147,2181.84
2020-09-11 07:53:10 WIB,5614,35.4,59.3,118,2172.84
2020-09-11 07:53:26 WIB,5615,35.3,59,135,2169.74
2020-09-11 07:53:42 WIB,5616,35.4,58.7,147,2174.16
2020-09-11 07:53:58 WIB,5617,35.4,59.8,144,2189.32
2020-09-11 07:54:14 WIB,5618,35.4,59.9,124,2213.05
2020-09-11 07:54:30 WIB,5619,35.4,59.7,158,2241.05
2020-09-11 07:54:45 WIB,5620,35.4,59.8,145,2264.89
2020-09-11 07:55:01 WIB,5621,35.4,59.7,137,2303.05
2020-09-11 07:55:17 WIB,5622,35.5,59.9,128,2295.84
2020-09-11 07:55:33 WIB,5623,35.5,59.2,133,2291.95
2020-09-11 07:55:49 WIB,5624,35.5,59.7,139,2290.16
2020-09-11 07:56:05 WIB,5625,35.5,60.1,128,2285.26
2020-09-11 07:56:21 WIB,5626,35.6,60,130,2263.95
2020-09-11 07:56:37 WIB,5627,35.6,60.7,120,2243.53
2020-09-11 07:56:53 WIB,5628,35.7,59.8,144,2225.37
2020-09-11 07:57:09 WIB,5629,35.8,58.5,131,2213.84
2020-09-11 07:57:25 WIB,5630,35.9,58.3,151,2208.63
2020-09-11 07:57:42 WIB,5631, NAN, NAN,138,2209.21
2020-09-11 07:57:58 WIB,5632,36,57.4,128,2206.05
2020-09-11 07:58:14 WIB,5633,36.1,57.5,130,2205
2020-09-11 07:58:30 WIB,5634,36.1,58.3,133,2210
2020-09-11 07:58:46 WIB,5635,36.2,56.6,123,2216.26
2020-09-11 07:59:02 WIB,5636, NAN, NAN,138,2242.32
2020-09-11 07:59:18 WIB,5637,36.3,56.3,136,2244.26
2020-09-11 07:59:33 WIB,5638,36.4,57,134,2240.05
2020-09-11 07:59:49 WIB,5639,36.4,56.9,139,2238.05
2020-09-11 08:00:05 WIB,5640,36.5,55.7,147,2239.95
2020-09-11 08:00:21 WIB,5641,36.5,55.5,141,2249.53
2020-09-11 08:00:37 WIB,5642,36.6,55.8,147,2258.32
2020-09-11 08:00:53 WIB,5643,36.6,54.9,135,2257.05
2020-09-11 08:01:09 WIB,5644,36.6,54.5,145,2270.47
2020-09-11 08:01:25 WIB,5645,36.6,55.6,106,2293.63
2020-09-11 08:01:41 WIB,5646,36.6,55.2,125,2302.95
2020-09-11 08:01:57 WIB,5647,36.6,55.3,136,2307.74
2020-09-11 08:02:12 WIB,5648,36.6,55.7,127,2317.26
2020-09-11 08:02:28 WIB,5649,36.7,57.5,134,2321.42
2020-09-11 08:02:44 WIB,5650,36.7,58.1,152,2323.16
2020-09-11 08:03:00 WIB,5651,36.8,56.3,126,2315.89
2020-09-11 08:03:16 WIB,5652,36.8,55,152,2304.63
2020-09-11 08:03:32 WIB,5653,36.9,55.2,132,2288.89
2020-09-11 08:03:48 WIB,5654,36.9,55.6,146,2294.11
2020-09-11 08:04:04 WIB,5655,36.9,54.6,149,2294
2020-09-11 08:04:20 WIB,5656,37,53.5,121,2282.16
2020-09-11 08:04:36 WIB,5657,37,54.5,139,2278.05
2020-09-11 08:04:53 WIB,5658,36.9,52.9,135,2270.95
2020-09-11 08:05:09 WIB,5659,37,52.8,133,2269.63
2020-09-11 08:05:26 WIB,5660, NAN, NAN,135,2279.11
2020-09-11 08:05:42 WIB,5661, NAN, NAN,138,2283.32
2020-09-11 08:05:59 WIB,5662, NAN, NAN,136,2289.89
2020-09-11 08:06:15 WIB,5663,36.9,53.1,141,2288.42
2020-09-11 08:06:31 WIB,5664,36.9,52.5,127,2284.42
2020-09-11 08:06:47 WIB,5665,36.9,52.7,135,2280.42
2020-09-11 08:07:04 WIB,5666, NAN, NAN,135,2278.68
2020-09-11 08:07:20 WIB,5667,36.9,52.7,142,2281.21
2020-09-11 08:07:36 WIB,5668, NAN, NAN,144,2282.74
2020-09-11 08:07:52 WIB,5669,36.8,53,121,2285.11
2020-09-11 08:08:09 WIB,5670,36.8,54.3,137,2286.95
2020-09-11 08:08:25 WIB,5671,36.8,52.9,152,2285.53
2020-09-11 08:08:41 WIB,5672,36.8,53.2,122,2289.58
2020-09-11 08:08:57 WIB,5673,36.9,52.9,139,2294.26
2020-09-11 08:09:13 WIB,5674,36.9,54.7,130,2307.58
2020-09-11 08:09:30 WIB,5675,36.9,53.2,144,2309.84
2020-09-11 08:09:47 WIB,5676,36.8,52.9,127,2298.84
2020-09-11 08:10:03 WIB,5677, NAN, NAN,141,2340.68
2020-09-11 08:10:19 WIB,5678,36.7,52.7,138,2332.47
2020-09-11 08:10:35 WIB,5679,36.8,53.2,133,2327.26
2020-09-11 08:10:55 WIB,5680, NAN, NAN,145,2323.37
2020-09-11 08:11:12 WIB,5681, NAN, NAN,133,2314.37
2020-09-11 08:11:28 WIB,5682,36.9,53.1,125,2302.21
2020-09-11 08:11:44 WIB,5683,36.9,53.2,133,2297.89
2020-09-11 08:12:01 WIB,5684,37,53.4,133,2290.58
2020-09-11 08:12:17 WIB,5685, NAN, NAN,134,2284.95
2020-09-11 08:12:33 WIB,5686,37.1,53.3,111,2282.32
2020-09-11 08:12:49 WIB,5687,37.2,53.8,132,2280.11
2020-09-11 08:13:06 WIB,5688,37.3,53.7,145,2280.79
2020-09-11 08:13:22 WIB,5689,37.4,53.1,139,2284.21
2020-09-11 08:13:38 WIB,5690,37.4,52.2,136,2286.05
2020-09-11 08:13:55 WIB,5691,37.5,53.2,125,2289.42
2020-09-11 08:14:11 WIB,5692,37.6,52.6,134,2289.37
2020-09-11 08:14:27 WIB,5693,37.7,52,141,2289.37
2020-09-11 08:14:44 WIB,5694,37.8,53.6,125,2292.53
2020-09-11 08:15:00 WIB,5695,37.8,51.4,138,2290.21
2020-09-11 08:15:17 WIB,5696,37.9,51.3,134,2290.05
2020-09-11 08:15:33 WIB,5697, NAN, NAN,134,2289.26
2020-09-11 08:15:49 WIB,5698, NAN, NAN,138,2297.42
2020-09-11 08:16:06 WIB,5699,38.1,51.1,155,2288.05
2020-09-11 08:16:22 WIB,5700,38.1,50.4,123,2284.05
2020-09-11 08:16:39 WIB,5701,38.2,50.8,147,2285.74
2020-09-11 08:16:55 WIB,5702,38.2,51.6,132,2285.47
2020-09-11 08:17:11 WIB,5703,38.2,52.3,141,2296.05
2020-09-11 08:17:28 WIB,5704, NAN, NAN,139,2310.16
2020-09-11 08:17:44 WIB,5705, NAN, NAN,143,2315.95
2020-09-11 08:18:01 WIB,5706,38.4,49,127,2334.16
2020-09-11 08:18:17 WIB,5707,38.4,48.8,133,2320.68
2020-09-11 08:18:33 WIB,5708,38.4,48.8,138,2308.47
2020-09-11 08:18:49 WIB,5709,38.4,48.8,127,2303.89
2020-09-11 08:19:06 WIB,5710,38.4,50.2,145,2335.16
2020-09-11 08:19:22 WIB,5711,38.4,50,135,2320.32
2020-09-11 08:19:38 WIB,5712,38.4,49.7,124,2313
2020-09-11 08:19:54 WIB,5713,38.4,48.8,140,2316.63
2020-09-11 08:20:11 WIB,5714, NAN, NAN,125,2332.37
2020-09-11 08:20:28 WIB,5715,38.4,48.5,150,2338.79
2020-09-11 08:20:44 WIB,5716,38.4,48.6,116,2338.79
2020-09-11 08:21:01 WIB,5717,38.4,49.2,142,2334.74
2020-09-11 08:21:17 WIB,5718, NAN, NAN,141,2330.68
2020-09-11 08:21:33 WIB,5719,38.5,49.8,130,2321.68
2020-09-11 08:21:50 WIB,5720,38.5,49.9,134,2315.26
2020-09-11 08:22:06 WIB,5721, NAN, NAN,149,2312.74
2020-09-11 08:22:23 WIB,5722,38.7,50.3,148,2309.84
2020-09-11 08:22:39 WIB,5723,38.7,50.3,147,2308.16
2020-09-11 08:22:55 WIB,5724, NAN, NAN,144,2311.84
2020-09-11 08:23:11 WIB,5725,38.9,50.9,117,2312
2020-09-11 08:23:28 WIB,5726,39,50.1,133,2312.63
2020-09-11 08:23:44 WIB,5727,39.1,50.5,146,2312.26
2020-09-11 08:24:01 WIB,5728, NAN, NAN,116,2305.37
2020-09-11 08:24:17 WIB,5729,39.2,50.5,137,2302.21
2020-09-11 08:24:34 WIB,5730,39.3,50.2,131,2303.11
2020-09-11 08:24:50 WIB,5731, NAN, NAN,123,2301
2020-09-11 08:25:07 WIB,5732,39.5,49.7,151,2301.89
2020-09-11 08:25:23 WIB,5733,39.5,49.6,121,2304.42
2020-09-11 08:25:39 WIB,5734,39.6,49.3,124,2302.53
2020-09-11 08:25:55 WIB,5735,39.7,48.7,129,2302.11
2020-09-11 08:26:11 WIB,5736,39.8,49.4,134,2301.26
2020-09-11 08:26:28 WIB,5737,39.9,48.2,118,2308.21
2020-09-11 08:26:44 WIB,5738,39.9,47.1,126,2311.37
2020-09-11 08:27:00 WIB,5739,39.9,48.1,138,2313.05
2020-09-11 08:27:17 WIB,5740,40,46.8,147,2314.05
2020-09-11 08:27:33 WIB,5741,40,47.9,142,2321
2020-09-11 08:27:50 WIB,5742,40,46.5,134,2322.05
2020-09-11 08:28:06 WIB,5743,40,47.3,142,2320.32
2020-09-11 08:28:22 WIB,5744,40,46.6,123,2317.11
2020-09-11 08:28:38 WIB,5745,40,47,141,2313.05
2020-09-11 08:28:54 WIB,5746,40.1,47.4,101,2317.89
2020-09-11 08:29:10 WIB,5747,40.1,48.2,142,2339.42
2020-09-11 08:29:27 WIB,5748,40.1,48.2,130,2363.37
2020-09-11 08:29:43 WIB,5749,40.1,49.8,134,2383.63
2020-09-11 08:29:59 WIB,5750,40.1,48.3,130,2396.26
2020-09-11 08:30:15 WIB,5751,40.1,47.8,141,2404.74
2020-09-11 08:30:31 WIB,5752,40.2,48.2,148,2410.89
2020-09-11 08:30:47 WIB,5753, NAN, NAN,129,2412.47
2020-09-11 08:31:03 WIB,5754,40.3,48.1,129,2413.26
2020-09-11 08:31:19 WIB,5755,40.3,48.8,134,2414
2020-09-11 08:31:36 WIB,5756,40.3,49,137,2412.47
2020-09-11 08:31:53 WIB,5757, NAN, NAN,137,2398.42
2020-09-11 08:32:09 WIB,5758,40.3,48.7,131,2379.53
2020-09-11 08:32:25 WIB,5759, NAN, NAN,124,2354.63
2020-09-11 08:32:42 WIB,5760,40.3,48.1,135,2337.74
2020-09-11 08:32:58 WIB,5761,40.3,47.4,146,2328.74
2020-09-11 08:33:15 WIB,5762,40.3,48.2,114,2324.05
2020-09-11 08:33:31 WIB,5763,40.4,48,124,2317
2020-09-11 08:33:48 WIB,5764,40.4,48.5,150,2312.79
2020-09-11 08:34:04 WIB,5765,40.4,48.5,129,2311.42
2020-09-11 08:34:20 WIB,5766,40.4,48.8,137,2313.84
2020-09-11 08:34:37 WIB,5767, NAN, NAN,153,2320.11
2020-09-11 08:34:53 WIB,5768,40.5,47.8,127,2324.16
2020-09-11 08:35:09 WIB,5769,40.5,47.8,135,2326.11
2020-09-11 08:35:26 WIB,5770,40.5,47.4,141,2330.21
2020-09-11 08:35:42 WIB,5771,40.4,47.4,120,2331.63
2020-09-11 08:35:58 WIB,5772,40.4,47.2,152,2334
2020-09-11 08:36:15 WIB,5773,40.4,46.5,132,2342.89
2020-09-11 08:36:31 WIB,5774,40.4,47.9,142,2348.32
2020-09-11 08:36:47 WIB,5775,40.4,47.1,132,2342.84
2020-09-11 08:37:04 WIB,5776,40.4,46.5,135,2342.95
2020-09-11 08:37:20 WIB,5777, NAN, NAN,131,2341.11
2020-09-11 08:37:36 WIB,5778,40.3,45.6,137,2342.63
2020-09-11 08:37:52 WIB,5779,40.3,46,128,2359.63
2020-09-11 08:38:08 WIB,5780,40.3,47,124,2371.53
2020-09-11 08:38:24 WIB,5781,40.3,48,128,2373.05
2020-09-11 08:38:40 WIB,5782,40.2,45.1,110,2371
2020-09-11 08:38:57 WIB,5783, NAN, NAN,145,2373.58
2020-09-11 08:39:13 WIB,5784,40.2,47.7,117,2379.79
2020-09-11 08:39:30 WIB,5785,40.2,45.5,132,2376.26
2020-09-11 08:39:46 WIB,5786,40.2,46.1,126,2366.63
2020-09-11 08:40:02 WIB,5787,40.2,46.5,136,2357.74
2020-09-11 08:40:20 WIB,5788,40.2,46.6,135,2354.84
2020-09-11 08:40:36 WIB,5789,40.2,46.6,150,2354.16
2020-09-11 08:40:52 WIB,5790,40.2,46.7,128,2362.74
2020-09-11 08:41:08 WIB,5791,40.2,45.9,120,2359.37
2020-09-11 08:41:25 WIB,5792,40.1,45.7,135,2352.95
2020-09-11 08:41:41 WIB,5793, NAN, NAN,132,2354.37
2020-09-11 08:41:58 WIB,5794,40.1,46.1,120,2351.37
2020-09-11 08:42:14 WIB,5795,40.1,45.9,129,2345
2020-09-11 08:42:31 WIB,5796,40.2,46.1,138,2346.63
2020-09-11 08:42:47 WIB,5797, NAN, NAN,141,2348.32
2020-09-11 08:43:04 WIB,5798,40.3,46.2,115,2347.05
2020-09-11 08:43:20 WIB,5799,40.3,46.3,104,2349.58
2020-09-11 08:43:36 WIB,5800,40.3,46.1,131,2357.21
2020-09-11 08:43:52 WIB,5801,40.3,46.2,150,2357.21
2020-09-11 08:44:08 WIB,5802,40.4,46.2,142,2357.05
2020-09-11 08:44:24 WIB,5803,40.4,47,127,2364.47
2020-09-11 08:44:41 WIB,5804,40.4,47.5,140,2364.63
2020-09-11 08:44:57 WIB,5805,40.4,46.2,127,2380.68
2020-09-11 08:45:13 WIB,5806,40.4,47.7,129,2395.68
2020-09-11 08:45:29 WIB,5807,40.4,45,119,2403.53
2020-09-11 08:45:45 WIB,5808,40.4,46.3,117,2409.16
2020-09-11 08:46:01 WIB,5809,40.3,46,136,2393.11
2020-09-11 08:46:18 WIB,5810,40.3,45.9,132,2381.53
2020-09-11 08:46:34 WIB,5811,40.3,45.6,137,2376.95
2020-09-11 08:46:51 WIB,5812,40.2,45.4,137,2382.53
2020-09-11 08:47:07 WIB,5813,40.1,45.6,128,2380.63
2020-09-11 08:47:23 WIB,5814,40.1,45.8,129,2380.68
2020-09-11 08:47:39 WIB,5815,40.1,47.2,127,2382.58
2020-09-11 08:47:55 WIB,5816,40.1,47.1,129,2378.21
2020-09-11 08:48:12 WIB,5817,40.1,46.2,140,2388.05
2020-09-11 08:48:27 WIB,5818,40.1,46.9,129,2407.16
2020-09-11 08:48:44 WIB,5819,40.1,45.6,122,2404.63
2020-09-11 08:49:01 WIB,5820, NAN, NAN,131,2407.32
2020-09-11 08:49:18 WIB,5821, NAN, NAN,141,2401.53
2020-09-11 08:49:34 WIB,5822, NAN, NAN,147,2405.74
2020-09-11 08:49:50 WIB,5823,39.9,45.7,138,2407.84
2020-09-11 08:50:08 WIB,5824,39.8,45.8,138,2413
2020-09-11 08:50:24 WIB,5825, NAN, NAN,143,2412.05
2020-09-11 08:50:40 WIB,5826,39.6,46.5,141,2427.53
2020-09-11 08:50:56 WIB,5827,39.5,46,120,2416.16
2020-09-11 08:51:13 WIB,5828, NAN, NAN,130,2409.68
2020-09-11 08:51:29 WIB,5829,39.4,47.7,138,2398.63
2020-09-11 08:51:45 WIB,5830,39.3,47.2,122,2400.37
2020-09-11 08:52:02 WIB,5831, NAN, NAN,112,2419.37
2020-09-11 08:52:18 WIB,5832,39.1,47.4,127,2421.84
2020-09-11 08:52:34 WIB,5833,39,47.3,120,2424
2020-09-11 08:52:51 WIB,5834, NAN, NAN,135,2425.53
2020-09-11 08:53:07 WIB,5835,38.9,47.2,148,2413.05
2020-09-11 08:53:23 WIB,5836, NAN, NAN,120,2406.84
2020-09-11 08:53:39 WIB,5837,38.9,48.4,135,2399.32
2020-09-11 08:53:56 WIB,5838,38.9,48.4,148,2396.11
2020-09-11 08:54:12 WIB,5839,38.8,48.1,148,2379.79
2020-09-11 08:54:29 WIB,5840,38.9,48.3,120,2365.74
2020-09-11 08:54:45 WIB,5841,38.9,48.1,124,2357.05
2020-09-11 08:55:01 WIB,5842,39,48.9,138,2359.42
2020-09-11 08:55:17 WIB,5843,39,48,130,2364.42
2020-09-11 08:55:34 WIB,5844,39.1,48.2,144,2368.37
2020-09-11 08:55:50 WIB,5845,39.2,48,123,2371.42
2020-09-11 08:56:06 WIB,5846,39.3,47.1,132,2372.05
2020-09-11 08:56:23 WIB,5847,39.4,46.8,136,2373.53
2020-09-11 08:56:39 WIB,5848,39.5,46.6,131,2373.16
2020-09-11 08:56:56 WIB,5849, NAN, NAN,128,2373.05
2020-09-11 08:57:12 WIB,5850,39.7,47,117,2407.79
2020-09-11 08:57:31 WIB,5851,39.8,47,121,2464.32
2020-09-11 08:57:47 WIB,5852, NAN, NAN,135,2523.84
2020-09-11 08:58:04 WIB,5853, NAN, NAN,137,2498.32
2020-09-11 08:58:20 WIB,5854, NAN, NAN,130,2526.47
2020-09-11 08:58:37 WIB,5855, NAN, NAN,134,2500.37
2020-09-11 08:58:53 WIB,5856,39.4,47.1,117,2552.26
2020-09-11 08:59:09 WIB,5857,39.3,47.4,130,2554.21
2020-09-11 08:59:25 WIB,5858,39.2,47.7,130,2551.95
2020-09-11 08:59:42 WIB,5859,39.1,47.1,114,2530.58
2020-09-11 08:59:58 WIB,5860,38.8,47.4,137,2529.58
2020-09-11 09:00:14 WIB,5861,38.6,47.2,125,2516.89
2020-09-11 09:00:31 WIB,5862,38.5,48.6,115,2491.89
2020-09-11 09:00:47 WIB,5863,38.5,48.3,131,2480
2020-09-11 09:01:03 WIB,5864,38.5,49,140,2471.16
2020-09-11 09:01:19 WIB,5865,38.5,48.1,122,2465.11
2020-09-11 09:01:36 WIB,5866,38.6,49.8,138,2461.68
2020-09-11 09:01:52 WIB,5867,38.6,49.4,128,2476.74
2020-09-11 09:02:08 WIB,5868, NAN, NAN,121,2491.37
2020-09-11 09:02:23 WIB,5869,38.7,49.1,130,2480.84
2020-09-11 09:02:39 WIB,5870,38.8,50.4,118,2469.74
2020-09-11 09:02:56 WIB,5871, NAN, NAN,134,2466.74
2020-09-11 09:03:12 WIB,5872, NAN, NAN,139,2475.32
2020-09-11 09:03:28 WIB,5873,39,48.5,136,2473.58
2020-09-11 09:03:44 WIB,5874,39,49.6,106,2467.58
2020-09-11 09:04:01 WIB,5875, NAN, NAN,131,2460.32
2020-09-11 09:04:17 WIB,5876,39.2,48.2,127,2443.74
2020-09-11 09:04:33 WIB,5877,39.3,49.1,105,2411.11
2020-09-11 09:04:49 WIB,5878,39.4,48.1,121,2388.95
2020-09-11 09:05:05 WIB,5879, NAN, NAN,132,2386.84
2020-09-11 09:05:21 WIB,5880,39.7,47.1,120,2401.89
2020-09-11 09:05:38 WIB,5881,39.8,48.3,121,2405.74
2020-09-11 09:05:54 WIB,5882,39.9,46.8,102,2404.95
2020-09-11 09:06:10 WIB,5883,40.1,46.8,118,2396.21
2020-09-11 09:06:26 WIB,5884,40.2,46.1,123,2384.21
2020-09-11 09:06:42 WIB,5885,40.4,46.1,110,2359.47
2020-09-11 09:06:59 WIB,5886,40.5,45.4,138,2340.58
2020-09-11 09:07:15 WIB,5887,40.6,45.2,117,2343.05
2020-09-11 09:07:32 WIB,5888,40.8,45.1,121,2351.47
2020-09-11 09:07:49 WIB,5889, NAN, NAN,140,2349.21
2020-09-11 09:08:05 WIB,5890,41.1,44.8,145,2328.47
2020-09-11 09:08:21 WIB,5891,41.2,44.2,140,2309.32
2020-09-11 09:08:38 WIB,5892,41.4,43.7,115,2288.63
2020-09-11 09:08:54 WIB,5893,41.5,43.9,130,2274.68
2020-09-11 09:09:10 WIB,5894,41.5,44.1,115,2270.26
2020-09-11 09:09:26 WIB,5895, NAN, NAN,134,2282.26
2020-09-11 09:09:43 WIB,5896,42,44.1,118,2290.47
2020-09-11 09:10:00 WIB,5897,42.2,44.1,134,2295.68
2020-09-11 09:10:16 WIB,5898,42.3,44.1,117,2281.47
2020-09-11 09:10:32 WIB,5899, NAN, NAN,143,2267.79
2020-09-11 09:10:49 WIB,5900,42.6,43.5,110,2256.58
2020-09-11 09:11:05 WIB,5901, NAN, NAN,141,2249.05
2020-09-11 09:11:21 WIB,5902,42.8,42.5,131,2249.11
2020-09-11 09:11:37 WIB,5903,42.9,42.9,128,2245.47
2020-09-11 09:11:54 WIB,5904,43,42.2,127,2248.05
2020-09-11 09:12:10 WIB,5905, NAN, NAN,132,2260.68
2020-09-11 09:12:26 WIB,5906,43.2,43,128,2276.74
2020-09-11 09:12:42 WIB,5907,43.2,42.8,140,2280.89
2020-09-11 09:12:59 WIB,5908, NAN, NAN,131,2270.32
2020-09-11 09:13:15 WIB,5909,43.3,41.1,124,2255.42
2020-09-11 09:13:31 WIB,5910,43.4,41.2,127,2242.21
2020-09-11 09:13:48 WIB,5911, NAN, NAN,147,2236.37
2020-09-11 09:14:04 WIB,5912,43.5,40.4,145,2234.58
2020-09-11 09:14:20 WIB,5913,43.6,40.9,129,2225.16
2020-09-11 09:14:36 WIB,5914,43.6,40.8,132,2218.42
2020-09-11 09:14:53 WIB,5915,43.6,41.5,147,2206.95
2020-09-11 09:15:09 WIB,5916,43.6,41,135,2201.68
2020-09-11 09:15:25 WIB,5917,43.7,41.4,132,2202.58
2020-09-11 09:15:42 WIB,5918, NAN, NAN,139,2203.16
2020-09-11 09:15:57 WIB,5919,43.8,41.6,141,2204.47
2020-09-11 09:16:13 WIB,5920,43.8,42.9,141,2220.16
